time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2019-05-15T10:06:47.900Z,37.153772,-8.580839,4688.15,8.594472402815395,-31.91464388374669,38.31111111111265,1.0,1.0,1.0,285.06,1.0,3,10
2019-05-15T10:06:48.000Z,37.15378,-8.580878,4683.38,8.616564961657629,-32.23030192738212,39.939999999999706,1.0,1.0,1.0,283.38,1.0,3,10
2019-05-15T10:06:48.090Z,37.153783,-8.580897,4679.48,8.30572883224171,-32.125623068748574,41.362222222222655,1.0,1.0,1.0,283.49,1.0,3,10
2019-05-15T10:06:48.180Z,37.153783,-8.580897,4674.7,8.136752446263808,-32.40695714477131,45.384444444445776,1.0,1.0,1.0,283.49,1.0,3,10
2019-05-15T10:06:48.270Z,37.153786,-8.580915,4670.34,7.843341319140559,-32.18765182007142,49.02888888888893,1.0,1.0,1.0,283.03,1.0,3,10
2019-05-15T10:06:48.360Z,37.153792,-8.580949,4666.35,7.437052892592547,-31.837917409644216,47.38444444444294,1.0,1.0,1.0,282.29,1.0,3,10
2019-05-15T10:06:48.450Z,37.153795,-8.580967,4662.7,7.054217648369949,-31.092988884514266,45.95555555555622,1.0,1.0,1.0,281.49,1.0,3,10
2019-05-15T10:06:48.540Z,37.153795,-8.580967,4657.82,6.723859871807468,-30.623402482340122,48.13333333333302,1.0,1.0,1.0,281.49,1.0,3,10
2019-05-15T10:06:48.630Z,37.153797,-8.580984,4652.93,6.315400895683876,-30.03475242350068,48.377777777776735,1.0,1.0,1.0,280.98,1.0,3,10
2019-05-15T10:06:48.720Z,37.1538,-8.581001,4648.46,6.05889795705999,-29.778961280764456,48.62222222222247,1.0,1.0,1.0,281.22,1.0,3,10
2019-05-15T10:06:48.810Z,37.1538,-8.581001,4643.95,5.915272317860867,-29.653599223755556,49.77777777777899,1.0,1.0,1.0,281.22,1.0,3,10
2019-05-15T10:06:48.900Z,37.153803,-8.581018,4639.82,5.7073035501295895,-29.399908745934738,50.84444444444468,1.0,1.0,1.0,279.97,1.0,3,10
2019-05-15T10:06:49.000Z,37.153806,-8.581034,4635.18,5.453332144623019,-28.934986043411165,49.279999999998836,1.0,1.0,1.0,279.88,1.0,3,10
2019-05-15T10:06:49.090Z,37.153808,-8.58105,4631.37,5.293831878473801,-28.643114640597055,46.880000000001026,1.0,1.0,1.0,279.95,1.0,3,10
2019-05-15T10:06:49.180Z,37.15381,-8.581065,4627.9,4.970264719901351,-28.1380795827628,44.6577777777788,1.0,1.0,1.0,278.95,1.0,3,10
2019-05-15T10:06:49.270Z,37.153812,-8.581081,4624.72,4.670069905958622,-27.572575777684154,41.70222222222138,1.0,1.0,1.0,279.29,1.0,3,10
2019-05-15T10:06:49.360Z,37.153814,-8.581096,4620.1,4.57158745431595,-27.242495548570407,42.791111111109785,1.0,1.0,1.0,279.55,1.0,3,10
2019-05-15T10:06:49.450Z,37.153814,-8.581096,4615.44,4.519107640448572,-27.123647544159418,43.866666666668195,1.0,1.0,1.0,279.55,1.0,3,10
2019-05-15T10:06:49.540Z,37.153816,-8.581111,4611.19,4.40601323117033,-26.759487433310092,44.84444444444509,1.0,1.0,1.0,279.42,1.0,3,10
2019-05-15T10:06:49.630Z,37.153819,-8.581141,4607.3,4.239614514938596,-26.41600157047187,45.77777777777656,1.0,1.0,1.0,277.72,1.0,3,10
2019-05-15T10:06:49.720Z,37.153819,-8.581141,4602.45,4.049843454077141,-26.132984454878045,49.48888888888986,1.0,1.0,1.0,277.72,1.0,3,10
2019-05-15T10:06:49.810Z,37.153822,-8.58117,4598.02,3.7343976590440526,-25.80225076233982,49.066666666666514,1.0,1.0,1.0,276.65,1.0,3,10
2019-05-15T10:06:49.900Z,37.153822,-8.58117,4593.03,3.418951864010964,-25.4715170698016,49.799999999999685,1.0,1.0,1.0,276.65,1.0,3,10
2019-05-15T10:06:50.000Z,37.153824,-8.581183,4587.51,3.1957333923469813,-25.11454070253411,51.39555555555429,1.0,1.0,1.0,277.51,1.0,3,10
2019-05-15T10:06:50.143Z,37.153829,-8.581237,4580.51,3.0884976591266042,-24.53157675549624,52.54132090132093,1.0,1.0,1.0,277.37,1.0,3,10
2019-05-15T10:06:50.283Z,37.153829,-8.581237,4571.82,2.981261925906227,-23.94861280845837,54.177828837828784,1.0,1.0,1.0,277.37,1.0,3,10
2019-05-15T10:06:50.426Z,37.15383,-8.58125,4564.12,2.9126819003710276,-23.414959865849266,55.102615162616225,1.0,1.0,1.0,276.57,1.0,3,10
2019-05-15T10:06:50.566Z,37.153833,-8.581276,4557.57,2.8128709832047996,-22.743951508286887,53.37086913086891,1.0,1.0,1.0,276.37,1.0,3,10
2019-05-15T10:06:50.710Z,37.153834,-8.581289,4551.73,2.685610384125592,-22.23581363140027,50.44198024198117,1.0,1.0,1.0,276.72,1.0,3,10
2019-05-15T10:06:50.853Z,37.153834,-8.581289,4543.9,2.6057713104248856,-22.00184324906642,51.60281940282023,1.0,1.0,1.0,276.72,1.0,3,10
2019-05-15T10:06:51.000Z,37.153836,-8.581313,4536.94,2.3985263857028336,-21.612304177302946,48.657921443635885,1.0,1.0,1.0,275.23,1.0,3,10
2019-05-15T10:06:51.090Z,37.153837,-8.581325,4533.16,2.281346071471295,-21.224536338699924,46.2886906744048,1.0,1.0,1.0,275.57,1.0,3,10
2019-05-15T10:06:51.180Z,37.153837,-8.581325,4528.33,2.1953966488707843,-20.974123915050175,47.66488115059485,1.0,1.0,1.0,275.57,1.0,3,9
2019-05-15T10:06:51.270Z,37.153838,-8.581336,4523.91,2.0545781559067215,-20.649071701354334,49.375992261705925,1.0,1.0,1.0,275.26,1.0,3,9
2019-05-15T10:06:51.360Z,37.153839,-8.581347,4519.44,1.8873320892673557,-20.23000619653535,48.35827664399098,1.0,1.0,1.0,275.0,1.0,3,9
2019-05-15T10:06:51.450Z,37.153839,-8.581347,4514.84,1.8474918736493353,-19.96650938114599,49.111111111109906,1.0,1.0,1.0,275.0,1.0,3,9
2019-05-15T10:06:51.540Z,37.15384,-8.581359,4510.64,1.7370608061328021,-19.709078707866794,50.0444444444434,1.0,1.0,1.0,274.31,1.0,3,9
2019-05-15T10:06:51.630Z,37.15384,-8.581359,4506.37,1.6266297386162691,-19.4516480345876,48.80000000000008,1.0,1.0,1.0,274.31,1.0,3,9
2019-05-15T10:06:51.720Z,37.153841,-8.58137,4501.94,1.534416147902709,-19.196399892375375,48.822222222222784,1.0,1.0,1.0,274.21,1.0,3,9
2019-05-15T10:06:51.810Z,37.153841,-8.58138,4497.9,1.3737688822536476,-19.002890851928527,47.866666666666575,1.0,1.0,1.0,272.78,1.0,3,9
2019-05-15T10:06:51.900Z,37.153841,-8.581391,4494.21,1.211351452067301,-18.799455760187218,45.844444444444676,1.0,1.0,1.0,272.76,1.0,3,9
2019-05-15T10:06:52.000Z,37.153842,-8.581422,4487.91,0.9611051490629098,-18.4201470226586,49.11111111111211,1.0,1.0,1.0,270.66,1.0,3,8
2019-05-15T10:06:52.090Z,37.153842,-8.581431,4482.75,0.5668981248459384,-17.93346261514867,51.0888888888886,1.0,1.0,1.0,268.23,1.0,3,8
2019-05-15T10:06:52.180Z,37.153842,-8.581431,4477.53,0.188809708348042,-17.573932124065532,52.84444444444407,1.0,1.0,1.0,268.23,1.0,3,8
2019-05-15T10:06:52.270Z,37.153842,-8.581441,4472.75,-0.11235802128703773,-17.160015592186785,54.48888888888803,1.0,1.0,1.0,267.87,1.0,3,8
2019-05-15T10:06:52.360Z,37.153841,-8.58145,4467.95,-0.4522085635995025,-16.72823829069566,56.95555555555599,1.0,1.0,1.0,267.14,1.0,3,8
2019-05-15T10:06:52.450Z,37.153841,-8.58145,4463.05,-0.654562823774741,-16.50641556965413,55.24444444444371,1.0,1.0,1.0,267.14,1.0,3,8
2019-05-15T10:06:52.540Z,37.153839,-8.581477,4458.57,-0.8995756744853185,-16.186082862978207,53.733333333333974,1.0,1.0,1.0,263.46,1.0,3,8
2019-05-15T10:06:52.630Z,37.153838,-8.581494,4454.47,-1.1318221825557149,-15.77259729395208,51.24444444444331,1.0,1.0,1.0,263.5,1.0,3,8
2019-05-15T10:06:52.720Z,37.153838,-8.581494,4448.41,-1.3461281288781235,-15.445771955079334,54.0888888888892,1.0,1.0,1.0,263.5,1.0,3,8
2019-05-15T10:06:52.810Z,37.153837,-8.581503,4442.86,-1.5753981769092158,-15.051091993042837,55.75555555555586,1.0,1.0,1.0,262.19,1.0,3,8
2019-05-15T10:06:52.900Z,37.153837,-8.581503,4437.28,-1.804668224940308,-14.65641203100634,57.26666666666762,1.0,1.0,1.0,262.19,1.0,3,8
2019-05-15T10:06:53.000Z,37.153836,-8.581511,4431.07,-1.8151480727384914,-14.461766960429722,59.731111111111076,1.0,1.0,1.0,262.81,1.0,3,8
2019-05-15T10:06:53.090Z,37.153835,-8.581519,4425.99,-1.9306673084962729,-14.324830385263294,61.908888888889905,1.0,1.0,1.0,260.88,1.0,3,8
2019-05-15T10:06:53.180Z,37.153835,-8.581519,4420.91,-2.0461865442540543,-14.187893810096867,59.73111111111109,1.0,1.0,1.0,260.88,1.0,3,8
2019-05-15T10:06:53.270Z,37.153832,-8.581542,4416.27,-2.1135863425431367,-13.979112639403889,57.70888888888717,1.0,1.0,1.0,260.16,1.0,3,8
2019-05-15T10:06:53.360Z,37.15383,-8.581557,4412.03,-2.2798634775514923,-13.65713896990857,54.73111111111109,1.0,1.0,1.0,257.58,1.0,3,8
2019-05-15T10:06:53.450Z,37.15383,-8.581557,4405.66,-2.4783115010448373,-13.341016064569079,56.466666666666335,1.0,1.0,1.0,257.58,1.0,3,8
2019-05-15T10:06:53.540Z,37.153829,-8.581564,4399.83,-2.5565174092151968,-12.994784284802767,58.133333333333,1.0,1.0,1.0,257.88,1.0,3,8
2019-05-15T10:06:53.630Z,37.153828,-8.581571,4394.08,-2.65108066526374,-12.647031546802173,59.62222222222205,1.0,1.0,1.0,257.51,1.0,3,8
2019-05-15T10:06:53.720Z,37.153828,-8.581571,4388.31,-2.7383462798576277,-12.466764848398716,62.1333333333334,1.0,1.0,1.0,257.51,1.0,3,7
2019-05-15T10:06:53.810Z,37.153826,-8.581578,4383.03,-2.854102207393804,-12.41982495221197,64.44444444444443,1.0,1.0,1.0,254.84,1.0,3,7
2019-05-15T10:06:53.900Z,37.153826,-8.581578,4377.69,-2.9698581349299804,-12.372885056025224,62.1555555555561,1.0,1.0,1.0,254.84,1.0,3,7
2019-05-15T10:06:54.000Z,37.153823,-8.581586,4371.82,-4.254035083877403,-11.850545845905492,60.94000000000049,1.0,1.0,1.0,227.0,1.0,3,7
2019-05-15T10:06:54.126Z,37.153819,-8.581591,4365.21,-5.249439240993036,-11.168514101215496,58.65428571428568,1.0,1.0,1.0,229.17,1.0,3,7
2019-05-15T10:06:54.250Z,37.153812,-8.581614,4359.47,-5.8838150238877915,-10.53013253804138,55.09012800819319,1.0,1.0,1.0,237.14,1.0,3,7
2019-05-15T10:06:54.376Z,37.153812,-8.581614,4350.89,-6.390823157120986,-9.871616671452891,56.9758422939059,1.0,1.0,1.0,237.14,1.0,3,10
2019-05-15T10:06:54.500Z,37.153806,-8.581624,4343.44,-7.044772397487603,-9.101755016634328,57.12530465949815,1.0,1.0,1.0,232.28,1.0,3,10
2019-05-15T10:06:54.626Z,37.153803,-8.581629,4336.76,-6.557644615664174,-8.870800795387527,55.98847926267199,1.0,1.0,1.0,232.26,1.0,3,10
2019-05-15T10:06:54.750Z,37.153803,-8.581629,4328.97,-6.3429322777943495,-8.801060066945274,58.06093189964122,1.0,1.0,1.0,232.26,1.0,3,10
2019-05-15T10:06:54.876Z,37.1538,-8.581634,4321.28,-6.439262316954327,-8.82572523172109,61.00921658986255,1.0,1.0,1.0,235.42,1.0,3,10
2019-05-15T10:06:55.000Z,37.153797,-8.581639,4314.6,-6.65147439927716,-8.651404686572286,58.16436251920114,1.0,1.0,1.0,229.89,1.0,3,10
2019-05-15T10:06:55.110Z,37.153797,-8.581639,4308.71,-6.716745374466572,-8.588429929653556,56.85732439603341,1.0,1.0,1.0,229.89,1.0,3,10
2019-05-15T10:06:55.223Z,37.153793,-8.581643,4303.29,-6.918536204062777,-8.260681444291249,55.84707014684223,1.0,1.0,1.0,222.21,1.0,3,10
2019-05-15T10:06:55.333Z,37.153793,-8.581643,4297.95,-7.120327033658983,-7.932932958928943,52.9916449269012,1.0,1.0,1.0,222.21,1.0,3,9
